,economy,Continent,Sub-region Name,CLDR display name,CC.EST.2022,CC.PER.RNK.2022,CC.PER.RNK.LOWER.2022,CC.PER.RNK.UPPER.2022,EG.CFT.ACCS.RU.ZS.2021,EG.CFT.ACCS.UR.ZS.2021,EG.CFT.ACCS.ZS.2021,EN.ATM.PM25.MC.M3.2019,ER.LND.PTLD.ZS.2022,ER.PTD.TOTL.ZS.2022,GE.EST.2022,GE.PER.RNK.2022,GE.PER.RNK.LOWER.2022,GE.PER.RNK.UPPER.2022,IQ.SPI.PIL1.2019,IT.NET.SECR.P6.2020,NY.GDP.PCAP.CD.2021,NY.GDP.TOTL.RT.ZS.2018,PV.EST.2022,PV.PER.RNK.2022,PV.PER.RNK.LOWER.2022,PV.PER.RNK.UPPER.2022,RL.EST.2022,RL.PER.RNK.2022,RL.PER.RNK.LOWER.2022,RL.PER.RNK.UPPER.2022,RQ.EST.2022,RQ.PER.RNK.2022,RQ.PER.RNK.LOWER.2022,RQ.PER.RNK.UPPER.2022,SG.GEN.PARL.ZS.2019,SH.ANM.ALLW.ZS.2019,SH.ANM.CHLD.ZS.2019,SH.ANM.NPRG.ZS.2019,SH.DYN.1014.2021,SH.DYN.1519.2021,SH.DYN.2024.2021,SH.DYN.MORT.2021,SH.DYN.MORT.FE.2021,SH.DYN.MORT.MA.2021,SH.DYN.NMRT.2021,SH.PRG.ANEM.2019,SH.STA.DIAB.ZS.2021,SH.UHC.SRVS.CV.XD.2021,SP.DYN.CBRT.IN.2018,SP.DYN.CDRT.IN.2018,SP.DYN.IMRT.FE.IN.2021,SP.DYN.IMRT.IN.2021,SP.DYN.IMRT.MA.IN.2021,SP.DYN.LE00.FE.IN.2021,SP.DYN.LE00.IN.2021,SP.DYN.LE00.MA.IN.2021,SP.DYN.TFRT.IN.2020,SP.DYN.TO65.FE.ZS.2021,SP.POP.0004.FE.5Y.2022,SP.POP.0004.MA.5Y.2022,SP.POP.0014.FE.ZS.2022,SP.POP.0014.MA.ZS.2022,SP.POP.0014.TO.ZS.2022,SP.POP.0509.FE.5Y.2022,SP.POP.0509.MA.5Y.2022,SP.POP.1014.FE.5Y.2022,SP.POP.1014.MA.5Y.2022,SP.POP.1519.FE.5Y.2022,SP.POP.1519.MA.5Y.2022,SP.POP.2024.FE.5Y.2022,SP.POP.2024.MA.5Y.2022,SP.POP.2529.FE.5Y.2022,SP.POP.2529.MA.5Y.2022,SP.POP.4549.FE.5Y.2022,SP.POP.4549.MA.5Y.2022,SP.POP.5054.FE.5Y.2022,SP.POP.5054.MA.5Y.2022,SP.POP.5559.FE.5Y.2022,SP.POP.5559.MA.5Y.2022,SP.POP.6064.FE.5Y.2022,SP.POP.6064.MA.5Y.2022,SP.POP.6569.FE.5Y.2022,SP.POP.6569.MA.5Y.2022,SP.POP.65UP.FE.ZS.2022,SP.POP.65UP.MA.ZS.2022,SP.POP.65UP.TO.ZS.2022,SP.POP.7074.FE.5Y.2022,SP.POP.7074.MA.5Y.2022,SP.POP.7579.FE.5Y.2022,SP.POP.7579.MA.5Y.2022,SP.POP.80UP.FE.5Y.2022,SP.POP.80UP.MA.5Y.2022,SP.POP.DPND.OL.2022,SP.POP.DPND.YG.2022,SP.POP.GROW.2021,SP.POP.TOTL.FE.ZS.2022,SP.POP.TOTL.MA.ZS.2022,SP.URB.GROW.2021,TM.VAL.MRCH.AL.ZS.2018,TM.VAL.MRCH.HI.ZS.2020,TX.VAL.MRCH.HI.ZS.2020,VA.EST.2022,VA.PER.RNK.2022,VA.PER.RNK.LOWER.2022,VA.PER.RNK.UPPER.2022
149,SAU,AS,Western Asia,Saudi Arabia,0.35694831609726,63.6792449951172,57.5471687316895,73.5849075317383,100.0,100.0,100.0,61.50824107,4.7601271,4.52837191846974,0.583050787448883,70.7547149658203,59.4339637756348,78.7735824584961,80.0,221.601141447284,24315.6185511873,29.2707418122277,-0.362989008426666,32.0754699707031,19.3396224975586,46.698112487793,0.290623277425766,58.0188674926758,53.7735862731934,68.8679275512695,0.418585479259491,65.0943374633789,53.301887512207,75.9433975219727,19.8675496688742,27.5,21.8,27.5,0.8,4.3,5.2,6.7,6.6,6.9,3.3,27.3,18.7,74.0,18.703,2.655,5.6,5.7,5.9,78.771,76.936,75.59,2.465,86.638743,10.0341671502344,7.7624761648227,29.8569472357539,23.0711288856192,25.946870840637,9.98475234576118,7.72104948448188,9.83802773975829,7.58760323631461,8.69797774554749,6.57808827953605,7.99501010607122,6.11554516517489,8.61060664198616,6.90209439730007,7.08651200730493,10.2807783706683,4.71066739215597,7.69934230437923,2.9507854925341,5.2557258586211,1.91778956616887,2.99562660380323,1.28462288992644,1.37600832747297,3.18478722679963,2.53456829106745,2.81012265709243,0.796304554240647,0.476270975295642,0.548109309345393,0.292827666940263,0.555750473287149,0.389461321358571,3.94442088894225,36.4202375612877,-0.129847471045763,42.3787038415417,57.6212934118711,0.132008528859113,14.5670035710337,57.8803427249625,51.6522747010625,-1.48996067047119,7.72946882247925,2.89855074882507,14.0096616744995
150,SEN,AF,Sub-Saharan Africa,Senegal,-0.0287281088531017,53.7735862731934,46.2264137268066,59.9056587219238,6.3,53.8,29.4,60.21139678,26.3941708,15.4830077887576,-0.00124927773140371,52.8301887512207,37.7358474731445,62.7358474731445,80.0,26.8311499307622,1633.56011890357,2.88655464408866,-0.15329946577549,40.5660362243652,25.4716987609863,51.886791229248,-0.26250022649765,42.9245300292969,33.4905662536621,53.301887512207,-0.296521306037903,41.0377349853516,29.7169818878174,52.3584899902344,41.8181818181818,52.7,67.9,52.3,3.6,6.3,5.4,38.6,34.5,42.4,21.1,56.1,3.1,50.0,33.955,5.579,25.5,29.1,32.6,69.284,67.093,64.752,4.454,73.959123,14.6532622843345,15.5222962400321,40.2884105738082,42.6507450320093,41.4501812698435,13.4811060694874,14.2693200193259,12.1540422199863,12.8591287726513,10.4871474388311,11.0511354245666,8.89958422938579,9.27484694036614,7.60691084064251,7.76520810397457,3.98018023146774,3.54152136493901,3.10570348150435,2.67973619439591,2.45434145051611,2.0311075207636,1.93275753032062,1.50422552444689,1.48310779543056,1.1071984308206,3.64491158958528,2.61637343679609,3.13908758083138,1.03129906911676,0.750935572369963,0.673662139772991,0.472073680694562,0.456842585264963,0.286165752910961,5.66512050697168,74.8053369762769,2.64538054494311,50.8210776932384,49.1789223067616,3.63378509292416,5.26002401215559,53.697058814513,33.2474064613988,0.164923653006554,54.1062812805176,45.4106292724609,58.4541053771973
151,SRB,EU,Southern Europe,Serbia,-0.456187754869461,35.3773574829102,24.5283012390137,48.113208770752,66.2,91.9,80.6,25.35417205,8.13799,8.1379898947208,0.0656684786081314,57.0754699707031,35.8490562438965,68.3962249755859,100.0,9361.18575019503,9232.96160604855,1.54067953539602,-0.172904297709465,40.0943412780762,24.5283012390137,51.886791229248,-0.113290347158909,49.0566024780273,39.1509437561035,55.6603775024414,0.137092441320419,56.1320762634277,43.3962249755859,68.3962249755859,37.6518218623482,22.8,19.5,22.8,0.7,1.6,2.4,5.5,4.9,6.0,3.6,25.1,9.1,72.0,9.2,14.6,4.3,4.7,5.2,75.64,72.7307317073171,69.96,1.48,87.581267,4.39368692238064,5.10008476667208,13.4061744908612,15.555132139512,14.4361893882812,4.54852325051505,5.2759452755148,4.46396431796552,5.17910209732508,4.59280399361772,5.3159739817743,4.74936899941079,5.46398340953859,5.64965102652204,6.40595088617864,7.3309895123786,7.97202526474417,6.78617680197027,7.16435835905128,6.73313299289022,6.83192219263125,6.72499491037405,6.33937120117321,7.23182990237359,5.55480278025439,24.1346538834943,16.6719344887102,20.5577047720407,6.45484248488637,4.92019394059861,4.41693098812944,3.1168942230964,6.03105050810491,3.08004354476079,31.6242715472778,22.2074238181621,-0.943688169512831,52.0690894311533,47.9309105688468,-0.581176359749602,3.2790309215894,63.6799630611504,68.3210367678182,-0.099995344877243,42.512077331543,37.6811599731445,51.6908226013184
152,SYC,AF,Sub-Saharan Africa,Seychelles,1.69814908504486,94.3396224975586,83.9622650146484,98.5849075317383,100.0,100.0,100.0,15.5639189,61.5208778,32.8254369363743,0.662167310714722,73.1132049560547,59.4339637756348,82.0754699707031,40.0,61109.8697974853,12963.0589802139,0.121453194976473,0.756404340267181,72.6415100097656,56.1320762634277,92.4528274536133,0.460202544927597,65.5660400390625,55.6603775024414,75.9433975219727,0.327582836151123,62.2641525268555,43.8679237365723,76.8867950439453,21.2121212121212,25.1,30.6,24.9,1.3,4.3,3.7,13.9,12.8,15.0,8.6,27.5,8.5,75.0,17.1,8.4,11.0,12.0,12.9,75.6,73.3975609756097,71.3,2.29,81.972682,8.1096533165101,7.54942814079262,24.0046526757814,22.2927564500399,23.103385502971,8.10472463453823,7.51219079705648,7.79027472473311,7.2311375121908,6.80749553954282,6.51476194698111,6.2446400583556,6.63356680556787,7.38710853943439,8.31899991133966,7.24516249864461,7.53080946892455,6.27716935936992,6.29931731536484,6.1776099835382,5.55545704406419,5.1356866146855,4.80627715222981,3.53682218301182,3.07917368561043,9.65528798288762,6.79758843869137,8.15078627874737,2.23072146046704,1.8326092738718,1.58309264936371,1.09938824363862,2.30465169004505,0.786417235570529,11.8564269332977,33.6071640921722,0.805183391179401,47.3533859855486,52.6475475643683,1.5428972566442,29.9810535882699,67.4033384239318,92.8377621464801,0.597845077514648,64.7342987060547,58.4541053771973,71.4975814819336
153,SLE,AF,Sub-Saharan Africa,Sierra Leone,-0.563655316829681,32.5471687316895,22.1698112487793,43.8679237365723,0.0,1.5,0.800000000000001,51.09606544,12.7496834,5.09579596628128,-1.16025280952454,11.7924528121948,6.13207530975342,20.7547168731689,90.0,6.31530112448794,504.621287621531,8.55532841443589,-0.0895016714930534,42.9245300292969,27.3584899902344,54.2452812194824,-0.828648924827576,23.1132068634033,15.0943393707275,30.1886787414551,-1.05557787418365,15.0943393707275,7.07547187805176,21.2264156341553,12.3287671232877,48.4,73.4,47.8,9.9,16.3,17.6,104.7,97.6,111.4,30.9,54.4,2.1,41.0,33.099,9.308,71.7,78.3,84.4,61.354,60.062,58.758,4.08,60.542056,13.7972845628511,14.0697005142628,38.642574890661,39.3071899395945,38.9756031977808,12.7921200430602,12.9876406245362,12.0531702847496,12.2498488007955,10.8304456523612,11.0242888071774,9.58765592662068,9.72798752931224,8.12022566068075,8.2260367812936,3.9836488704156,3.91516657885363,3.26384421568659,3.14349407447535,2.64099949551953,2.47280269524177,2.03456320050234,1.82372445382766,1.4707375709382,1.24655859479355,3.50511444439838,2.7766041029713,3.14006919585327,0.984715126914335,0.782339932915789,0.637820756180351,0.474793330167117,0.411840990365494,0.272912245094838,5.42474126554143,67.3335927001491,2.24176737112654,49.8915488515891,50.1084511484109,3.28238029195017,11.4162284713773,45.9048355880524,8.10793190849884,-0.142346099019051,41.5458946228027,37.1980667114258,50.2415466308594
154,SGP,AS,South-eastern Asia,Singapore,2.09472370147705,98.5849075317383,95.7547149658203,99.5283050537109,100.0,100.0,100.0,18.76588248,5.5545597,2.463630223174,2.14482593536377,100.0,96.2264175415039,100.0,100.0,128377.730724944,77710.0892373091,0.000188767152938037,1.45994246006012,97.1698150634766,87.7358474731445,100.0,1.77927768230438,99.0566024780273,90.5660400390625,100.0,2.21437835693359,100.0,98.5849075317383,100.0,23.0,13.0,13.5,12.9,0.4,0.9,1.1,2.1,1.9,2.3,0.7,17.5,11.6,89.0,8.8,5.0,1.6,1.7,1.9,85.9,83.4414634146342,81.1,1.1,94.486041,4.05484454602141,3.95694710481568,12.0215287820733,11.6735347443238,11.8395394940683,3.94053537804727,3.83936634063831,4.02614885800458,3.87722129886986,4.3428713754373,4.11878265110144,5.74241761171542,6.23410043755596,7.02160332771756,7.92448591814753,8.20666859023663,8.26031667608508,7.96394797240233,8.16350334038807,7.82825735962836,8.25297287818639,7.61840698589158,8.04699454671008,6.52221767152734,6.81216452923216,16.2103450060119,14.1202674102409,15.1173040562606,4.31205332907692,3.91942813733766,2.32431564906015,1.66603415074017,3.05175835634747,1.72264059293088,20.6964052343933,16.2089531431886,-4.17033630017526,47.7033192323094,52.2966640332186,-4.17033630017526,10.3912450173906,55.652754012596,53.5268105346158,-0.0494473651051521,44.4444427490234,38.164249420166,53.6231880187988
155,SVK,EU,Eastern Europe,Slovakia,0.213603869080544,60.3773574829102,53.7735862731934,66.0377349853516,100.0,100.0,100.0,18.36521464,37.5865822,37.5865817729414,0.378621488809586,63.6792449951172,53.301887512207,75.4716949462891,90.0,25918.3886941279,21768.1486708026,0.289202597240663,0.44343426823616,59.9056587219238,49.5283012390137,74.5283050537109,0.622537851333618,70.2830200195313,61.3207550048828,78.7735824584961,0.850252985954285,76.8867950439453,67.9245300292969,85.3773574829102,20.0,23.5,23.7,23.5,0.6,1.7,2.4,5.6,5.1,6.2,2.8,24.4,5.8,82.0,10.6,10.0,4.2,4.6,5.1,78.3,74.7146341463415,71.3,1.59,87.417731,4.99947590233592,5.49583949900283,15.0171219674886,16.4957142061921,15.7396012689394,4.98057373534368,5.47676452984099,5.03707232980903,5.52311017734826,4.91430353484383,5.3633663766679,5.36403997002681,5.81262541746894,6.20053449298965,6.74271148510783,7.50629133766183,8.20336092978507,6.18674336106864,6.53334012682679,6.225361995556,6.27073292305226,6.25311751482417,5.9548717416843,6.40897809618275,5.51616558306215,19.8658829746224,13.9546817172767,16.977513589641,5.35139232391835,4.05825408547943,3.5715046800622,2.25012107709751,4.53400787445912,2.13014097163759,25.2330257516543,23.3931723488968,-0.212358807611049,51.1373444591458,48.8626555408542,-0.100811873040948,0.203023996917866,87.2793450302384,90.609671765307,0.886331796646118,75.3623199462891,69.5652160644531,80.6763305664063
156,SVN,EU,Southern Europe,Slovenia,0.76738029718399,78.301887512207,68.8679275512695,81.1320724487305,100.0,100.0,100.0,16.96940443,40.4387856,40.0922967119877,1.0690666437149,80.6603775024414,75.0,91.0377349853516,100.0,49112.4747255423,29331.0647010043,0.261790471547443,0.706639647483826,70.7547149658203,56.1320762634277,87.2641525268555,0.972656548023224,82.5471725463867,75.0,85.3773574829102,0.694944024085999,73.5849075317383,62.7358474731445,82.0754699707031,27.7777777777778,21.8,18.2,21.7,0.4,1.1,1.5,2.2,2.0,2.3,1.3,22.9,5.8,84.0,9.4,9.9,1.6,1.8,1.9,84.0,80.8756097560976,77.9,1.59,93.290713,4.54383983753063,4.79573053857657,14.7742023914148,15.4553077121229,15.1165840505245,4.95973599676351,5.17851436893924,5.27062655712063,5.48106280460711,4.53558736499026,4.70836310879779,4.62062577455858,5.07092386599469,5.01095824011755,5.79374623749958,7.06852729884717,7.72657466654217,6.72761481252422,7.1535250318009,7.18273393032542,7.29419503957576,6.80250362942794,6.7089458711382,6.74298148553043,6.36801582561048,23.8180585916065,18.1307592942851,20.9591366157132,5.72508168287835,4.96633632519077,4.11418955739713,3.05391865444774,7.23580586580057,3.74248848903614,32.787436521904,23.6476276820792,0.268851969969908,49.7314425023728,50.2685103243446,0.827932555072534,1.977418704043,76.2654390975559,82.9492932641791,0.972445666790009,77.7777786254883,71.4975814819336,86.9565200805664
157,SLB,OC,Melanesia,Solomon Islands,-0.184422299265862,49.0566024780273,30.1886787414551,61.3207550048828,1.2,35.6,8.9,12.89495904,2.0041173,0.150365792501757,-0.674787521362305,26.8867931365967,9.43396186828613,50.4716987609863,60.0,62.2114581931767,2232.53695397683,22.3396585662881,0.379514664411545,57.0754699707031,44.3396224975586,74.0566024780273,-0.241932362318039,43.8679237365723,23.5849056243896,57.0754699707031,-0.766386210918427,21.698112487793,10.3773584365845,40.5660362243652,4.08163265306122,37.7,38.1,36.7,1.9,4.1,5.4,18.8,17.0,20.4,7.6,49.3,19.8,47.0,31.219,5.052,14.6,16.1,17.5,71.959,70.348,68.931,4.038,77.010612,13.9378564394014,14.2641447203903,38.4878362629207,39.7049739185914,39.1094512079362,13.0800032733871,13.5031272007667,11.4699765501322,11.9377019974344,9.96802803825348,10.3857939791754,8.83842730682078,9.06611120047473,7.79870362584057,7.65816120324575,4.47480479607645,4.32063303681135,3.64785127535111,3.78454147680654,2.70491826408897,2.85834395558794,1.97658963860113,2.01379023221172,1.40078391976815,1.32238621571535,3.61497631027194,3.32414615321189,3.46644391441067,1.0488948085774,0.937416784829393,0.660603375539333,0.601379563908575,0.504694206387055,0.462963588758568,6.03668608607213,68.1063314635243,2.3817422996453,48.9280975543752,51.0717643761399,4.22123257899854,0.0152842213971136,51.2134708040679,25.4963999407608,0.321038097143173,58.4541053771973,45.4106292724609,67.6328506469727
158,SOM,AF,Sub-Saharan Africa,Somalia,-1.79245460033417,0.471698105335236,0.0,4.24528312683105,0.4,6.4,3.8,30.36142727,0.0,0.0,-2.02636790275574,1.41509437561035,0.0,6.13207530975342,16.6,4.29339851881379,576.523678242108,11.735774261604,-2.48343443870544,0.943396210670471,0.0,4.24528312683105,-2.28685545921326,0.0,0.0,1.41509437561035,-1.90015578269958,3.30188679695129,0.471698105335236,4.71698093414307,24.3636363636364,43.1,51.8,42.4,9.2,16.9,23.9,111.8,105.4,117.0,36.0,48.7,6.5,27.0,44.992,11.444,65.1,71.1,76.4,57.414,55.28,53.246,6.417,52.900575,18.3704823289709,18.8780498641986,46.6019070619274,47.7240315096433,47.1644796812458,15.4280553235536,15.7788965912159,12.8033694094029,13.0670850542287,10.7320181755836,10.9417551285687,8.97610605682987,9.09242588389926,7.33997077401898,7.35582053132228,3.07777067052122,2.96123794296409,2.52632201524569,2.34912283923204,2.05871315655752,1.8499299853714,1.64092726792234,1.43588929232972,1.24885057883875,1.0564762001269,2.84911149986399,2.29240384918371,2.570008338111,0.835509099700527,0.680701556326468,0.446873978996632,0.342966267162765,0.317877842328077,0.21225982556757,5.11287178455796,93.8306902316992,3.14623658777376,49.8653985782421,50.1346014217579,4.41681805674587,18.2489749529661,16.9043850932002,63.0829345856979,-1.73443591594696,2.89855074882507,0.483091801404953,6.7632851600647
159,ZAF,AF,Sub-Saharan Africa,South Africa,-0.319765210151672,44.8113212585449,31.6037731170654,52.3584899902344,69.9,95.7,88.4,28.67475434,9.2616148,12.7377941014656,-0.125317960977554,48.113208770752,33.4905662536621,60.3773574829102,76.6,14546.1049261192,7073.61275411821,3.86949148830953,-0.722118079662323,19.8113212585449,12.7358493804932,32.5471687316895,0.01973732188344,54.2452812194824,43.8679237365723,57.0754699707031,-0.185125753283501,44.3396224975586,31.6037731170654,58.0188674926758,46.3476070528967,30.5,44.4,30.5,3.0,7.4,12.7,32.8,30.3,35.3,11.0,30.8,10.8,71.0,21.137,8.765,24.4,26.4,28.4,64.999,62.341,59.458,2.401,58.858036,9.30188507704067,10.1501641901747,27.3338310787816,29.8327592225536,28.5507958905087,9.09246226784167,9.92728813892866,8.9394837338993,9.75530689345031,7.79667673955435,8.50327238687485,7.28008290210212,7.89402093513009,8.41160950331788,9.00167635730739,4.48966481171027,4.58282098543178,5.3846074609516,4.82296081535365,4.70589784093894,3.78256916156696,3.35131822670853,2.24411637874732,2.64192112059803,1.56683319387688,7.63490431575767,4.05804051192255,5.89299052905826,2.14193217805206,1.19013792029527,1.39418629172193,0.7039288184458,1.45686472538565,0.597140579304598,8.98921747039406,43.5516249257625,0.998920418563044,51.3005275914227,48.6994724085773,1.72820735429586,9.57674576248939,51.4560000695594,47.4515159746112,0.707014203071594,68.5990371704102,61.3526573181152,75.3623199462891
160,SSD,AF,Sub-Saharan Africa,South Sudan,-1.85575520992279,0.0,0.0,4.24528312683105,0.0,0.0,0.0,37.55277786,15.5015011,15.5015012638986,-2.3898651599884,0.0,0.0,1.41509437561035,20.0,4.33707481463484,,,-2.21005392074585,3.30188679695129,0.0,8.01886749267578,-2.05544900894165,1.41509437561035,0.0,3.77358484268188,-2.10399270057678,0.943396210670471,0.0,3.77358484268188,28.4595300261097,35.6,60.5,35.2,8.4,15.5,22.2,98.7,93.9,103.6,39.6,40.0,6.5,34.0,30.147,10.584,58.5,63.8,68.9,56.472,54.975,53.429,4.543,51.477459,12.9446072396275,13.5378096645643,42.883561163891,44.8657447561424,43.8652000403,15.5090035155772,16.2363847045191,14.4299504086863,15.091550387059,12.0334725937103,12.6134474966637,8.53816360014276,9.09866015362092,5.25528507471736,5.54902246491952,4.63851602922398,4.18841575250426,3.69303525053253,3.29091989832618,2.76093348867758,2.41230632593446,2.05793604430579,1.74503368697136,1.44244680978523,1.16057109419631,3.32441338366409,2.44782277854488,2.89029849135862,0.932419445429768,0.690530873363355,0.591599429694446,0.395935822445491,0.357947698754644,0.200784988539722,5.42835065207739,82.3844623502322,1.33037160015506,50.4768919444443,49.5231080555556,2.87783190075882,0.789039411976427,12.9380189461249,15.754589782275,-1.69861781597137,3.38164258003235,0.0,9.17874431610107
161,ESP,EU,Southern Europe,Spain,0.68531209230423,75.0,65.5660400390625,80.1886825561523,100.0,100.0,100.0,9.728788477,28.1166744,17.9239115343373,0.92075788974762,77.8301849365234,68.3962249755859,88.6792449951172,100.0,21586.5483122739,30488.8209528797,0.0630077839936006,0.265326976776123,53.301887512207,41.9811325073242,68.3962249755859,0.79993212223053,77.3584899902344,66.9811325073242,83.0188674926758,0.797074437141418,75.9433975219727,64.6226425170898,84.9056625366211,44.0,13.4,14.6,13.3,0.4,0.8,1.2,3.0,2.8,3.3,1.8,19.2,10.3,85.0,7.9,9.1,2.3,2.6,2.8,86.2,83.1780487804878,80.3,1.19,93.794146,3.69045138640101,4.05997675925355,13.1214134025277,14.5016260199574,13.7978723714063,4.43482548709374,4.89854117681784,4.99613652903294,5.543108083886,5.01840702932124,5.55583918391911,4.89009546252732,5.40874617777412,5.11466235428735,5.48116650940308,8.16760958726377,8.63935022353109,7.73447815100208,8.06767556755394,7.37296448689239,7.4742068127838,6.61431178102455,6.5040669590222,5.59460699659901,5.29375442049105,22.4094677152489,18.0340847692627,20.2650393868057,4.99087664140814,4.48839811743604,4.33328759368595,3.59300816137518,7.49069648355584,4.65892406996043,30.7338998159134,20.9258128408375,0.105799194264084,50.9887858418125,49.0112141581875,0.409754083471361,7.44899077150363,71.1440136362517,80.6253346836474,1.01301276683807,79.7101440429688,71.4975814819336,87.4396133422852
162,LKA,AS,Southern Asia,Sri Lanka,-0.383287221193314,40.0943412780762,27.3584899902344,50.4716987609863,24.2,70.7,32.6,19.96439581,29.8619995,3.37864224349665,-0.391204476356506,35.8490562438965,21.2264156341553,54.2452812194824,100.0,384.232857338382,3996.57199501251,0.064834147164453,-0.785569846630096,18.8679237365723,12.7358493804932,30.6603775024414,-0.0569253154098988,52.3584899902344,40.0943412780762,56.6037750244141,-0.65364283323288,27.3584899902344,15.5660381317139,40.5660362243652,5.33333333333333,34.6,25.1,34.6,0.8,1.6,2.5,6.7,6.1,7.4,3.9,34.6,11.3,67.0,14.805,7.037,5.2,5.8,6.3,79.502,76.399,73.11,2.0,88.918591,6.64968071710508,7.46353455859626,21.6229877322454,24.1038398440286,22.8178104183359,7.24538327864023,8.12614660358068,7.72792373650009,8.51415868185168,7.69936150489781,8.48900354264248,6.9549630378657,7.6947383437552,6.65004740932828,7.14786847048194,6.20573130225309,6.17925770940821,5.98925918716439,5.87860862122257,5.73325941760616,5.41819824532205,5.41993637580669,4.94160108419126,4.5958022311322,3.94403100406572,13.2459701629165,9.69718252930407,11.5368106557382,3.81176566016573,2.9337739841651,2.48617327329713,1.65850828597922,2.35222899832143,1.16086925509403,17.574445252016,34.7592072716329,1.07544995696428,51.8382139581992,48.1617860418008,1.85795175912168,10.3072923761928,38.8177141554174,71.6153602423525,-0.191544353961945,40.0966186523438,35.2657012939453,48.3091773986816
163,SDN,AF,Northern Africa,Sudan,-1.39786016941071,6.60377359390259,1.88679242134094,12.7358493804932,54.7,77.2,62.8,54.67729786,2.2817633,2.75327438911994,-1.70530915260315,4.71698093414307,0.943396210670471,8.96226406097412,53.4,6.34556516776167,749.706787109375,6.14770644131694,-1.99889421463013,5.18867921829224,2.35849046707153,8.01886749267578,-1.26452505588531,10.3773584365845,5.66037750244141,16.5094337463379,-1.58131110668182,4.71698093414307,3.30188679695129,8.49056625366211,,36.5,50.8,36.5,2.8,10.3,15.4,54.9,49.8,59.7,26.7,36.8,18.9,44.0,35.236,6.647,34.3,38.9,43.3,67.879,65.267,62.741,4.542,70.949612,15.0891108046178,15.6000646541266,40.3409116708891,41.5188203094145,40.9294363697355,13.397961563257,13.7767965084381,11.8538393030143,12.1419591468499,9.96649704316266,10.1695877056903,8.98646142182177,9.09818957984446,7.95762856701328,7.99008138576227,3.51222831170291,3.44848766154218,2.94255418704672,2.51309718949468,2.58262928916544,1.96823395280586,2.27849397624907,1.7088937062803,1.78858382220991,1.44822553521604,3.77721924712115,3.22140829557021,3.49951649312274,1.09153591413495,0.981607369818935,0.537850398085443,0.510501588054708,0.359249112690847,0.281073802480533,6.29737175511851,73.6524495128047,2.70104593999388,50.0364720860113,49.9635257806191,3.66087923334274,27.8535043111079,56.8476537495203,76.0098903968088,-1.50051319599152,7.24637699127197,3.38164258003235,13.043478012085
164,SUR,SA,Latin America and the Caribbean,Suriname,-0.405177503824234,39.1509437561035,24.5283012390137,51.4150924682617,91.3,97.5,94.8,21.17742119,14.5201387,8.48307406735323,-0.943955838680267,15.0943393707275,6.60377359390259,34.9056587219238,60.0,6859.23253687826,5026.87949279073,8.44388268533074,0.39629203081131,58.0188674926758,46.698112487793,73.5849075317383,-0.127625867724419,48.113208770752,38.2075462341309,56.6037750244141,-0.789872884750366,21.2264156341553,10.3773584365845,39.1509437561035,31.3725490196078,21.0,25.9,20.8,2.1,4.9,6.5,17.2,15.1,19.1,10.7,24.2,12.7,63.0,18.577,6.753,13.4,15.4,17.2,73.551,70.274,67.207,2.371,76.400107,8.60346857679465,9.00707029662739,25.6797743669372,26.815928484356,26.2452865143951,8.50907896029677,8.88338073953678,8.5672268298458,8.9254774481918,8.74134828963116,9.04981714750102,8.52534747781603,8.73287281592849,7.59594801161669,7.61007720438846,5.75100148027402,5.95806582689964,5.56753770349741,5.74937017472572,5.1935228749853,5.11076798049574,4.17665999281608,3.84185290532304,3.20876373763552,2.47899227956116,8.72894555845311,6.04307192198293,7.39207220238803,2.14615571709531,1.64274685087363,1.56660991477552,0.96123527021536,1.80741618894675,0.960097521332792,11.1389059558988,39.5481631020997,0.970459647008266,50.2258753478739,49.7742864539512,1.07644572384519,0.260481426458832,60.7798170329772,89.6283791864004,0.36726301908493,58.937198638916,51.6908226013184,65.7004852294922
165,SWE,EU,Northern Europe,Sweden,2.06165814399719,97.6415100097656,95.2830200195313,99.5283050537109,100.0,100.0,100.0,5.647572855,15.4291687,15.5281205234679,1.57297706604004,94.8113174438477,83.4905624389648,98.1132049560547,100.0,32739.7400787101,61417.6808766469,1.06109616438888,0.902623057365417,80.1886825561523,62.7358474731445,95.2830200195313,1.69006848335266,93.8679275512695,89.1509399414063,100.0,1.68157696723938,96.2264175415039,87.2641525268555,99.5283050537109,47.2779369627507,13.6,14.6,13.4,0.4,1.2,2.2,2.5,2.2,2.7,1.4,18.0,5.0,85.0,11.4,9.1,1.8,2.0,2.2,85.0,83.1560975609756,81.4,1.67,93.958866,5.48124765418906,5.70346921866639,17.2228484088235,17.9707671140378,17.5997812945199,5.83726626932165,6.10247309613353,5.90433448531283,6.16482479923786,5.61283283760758,5.93732102098798,5.24483195393917,5.88688479417825,6.31058498696283,6.64081375085463,6.19018898732058,6.29850007946786,6.25986578330402,6.31809901600925,6.33905959640203,6.40509986147201,5.44429754858456,5.3946354964578,5.2268967720877,5.05301775659889,21.7316881506639,18.7897186461687,20.2490068816582,5.21006999785198,4.8645801887103,4.87781525979163,4.42430004805689,6.41690612093262,4.44782065280258,32.580221950452,28.3176845545579,0.600591532839468,49.6024256288091,50.3975743711909,0.896813771764536,0.866896267423186,87.4309459831466,85.439515046887,1.52103972434998,96.6183547973633,93.2367172241211,99.5169067382813
